0 4 673 436 25 24 [menuWhite:S]
1 11 673 462 23 17 [menuWhite:o]
1 4 645 358 26 24 [menuWhite:B]
1 4 645 384 26 24 [menuWhite:T]
1 4 645 410 26 24 [menuWhite:U]
1 4 645 436 26 24 [menuWhite:Z]
0 11 645 462 21 17 [menuWhite:s]
0 0 323 1 320 480 [boss]
2 8 1000 483 21 18 [arial-small:o]
3 8 979 483 19 18 [arial-small:n]
2 8 947 483 30 18 [arial-small:m]
1 8 925 483 20 18 [arial-small:e]
2 8 904 483 19 18 [arial-small:c]
1 8 883 483 19 18 [arial-small:a]
2 2 863 483 18 13 [arial-small:^]
2 4 841 483 20 20 [arial-small:>]
2 8 819 483 20 11 [arial-small:=]
2 4 797 483 20 20 [arial-small:<]
2 6 775 483 20 16 [arial-small:+]
1 1 759 483 14 12 [arial-small:*]
2 2 742 483 15 8 [arial-small:"]
3 11 729 483 11 18 [vipnaUpper:>]
3 11 716 483 11 18 [vipnaUpper:<]
1 20 697 483 17 8 [vipnaUpper:-]
6 16 684 483 11 17 [vipnaUpper:+]
9 0 665 483 17 19 [vipnaUpper:$]
2 1 650 483 13 14 [vipnaUpper:#]
2 6 625 483 23 9 [vipnaUpper:"]
0 11 601 483 22 17 [menuWhite:x]
1 11 569 483 30 17 [menuWhite:w]
-1 11 544 483 23 17 [menuWhite:v]
1 11 512 483 30 17 [menuWhite:m]
0 8 489 483 21 20 [menuWhite:\]
3 2 1016 505 6 24 [arial-small:i]
3 2 1008 505 6 24 [arial-small:I]
0 2 978 505 28 24 [arial-small:A]
2 2 956 505 20 24 [arial-small:?]
1 2 935 505 19 24 [arial-small:9]
1 2 914 505 19 24 [arial-small:8]
2 2 893 505 19 24 [arial-small:7]
2 2 872 505 19 24 [arial-small:6]
2 2 851 505 19 24 [arial-small:5]
1 2 829 505 20 24 [arial-small:4]
1 2 808 505 19 24 [arial-small:3]
1 2 787 505 19 24 [arial-small:2]
3 2 772 505 13 24 [arial-small:1]
2 2 751 505 19 24 [arial-small:0]
0 4 721 505 28 24 [menuWhite:~]
1 10 698 505 21 23 [menuWhite:y]
0 4 680 505 16 24 [menuWhite:t]
0 11 656 505 22 22 [menuWhite:q]
1 11 632 505 22 22 [menuWhite:p]
0 5 609 505 21 23 [menuWhite:k]
1 5 586 505 21 23 [menuWhite:h]
0 10 563 505 21 23 [menuWhite:g]
0 5 545 505 16 23 [menuWhite:f]
0 4 522 505 21 24 [menuWhite:d]
0 16 1010 531 13 29 [vipnaUpper:;]
0 15 995 531 13 25 [vipnaUpper::]
2 6 961 531 32 33 [vipnaUpper:9]
2 6 927 531 32 33 [vipnaUpper:8]
0 6 894 531 31 33 [vipnaUpper:7]
1 6 860 531 32 33 [vipnaUpper:6]
1 6 826 531 32 33 [vipnaUpper:5]
1 6 795 531 29 33 [vipnaUpper:4]
1 6 761 531 32 33 [vipnaUpper:3]
1 6 727 531 32 33 [vipnaUpper:2]
7 6 713 531 12 33 [vipnaUpper:1]
2 6 679 531 32 33 [vipnaUpper:0]
-1 6 651 531 26 33 [vipnaUpper:/]
4 0 634 531 15 28 [vipnaUpper:*]
0 6 598 531 34 33 [vipnaUpper:&]
0 6 547 531 49 33 [vipnaUpper:%]
3 2 1017 566 6 24 [arial-small:l]
2 6 992 566 23 33 [vipnaUpper:L]
2 6 957 566 33 33 [vipnaUpper:K]
1 6 927 566 28 33 [vipnaUpper:J]
2 6 915 566 10 33 [vipnaUpper:I]
1 6 882 566 31 33 [vipnaUpper:H]
0 6 849 566 31 33 [vipnaUpper:G]
1 6 816 566 31 33 [vipnaUpper:F]
1 6 783 566 31 33 [vipnaUpper:E]
1 6 750 566 31 33 [vipnaUpper:D]
1 6 716 566 32 33 [vipnaUpper:C]
1 6 683 566 31 33 [vipnaUpper:B]
0 6 647 566 34 33 [vipnaUpper:A]
4 11 617 566 28 25 [vipnaUpper:@]
1 6 583 566 32 33 [vipnaUpper:?]
-1 6 990 601 32 33 [vipnaUpper:X]
0 6 932 601 56 33 [vipnaUpper:W]
0 6 896 601 34 33 [vipnaUpper:V]
2 6 861 601 33 33 [vipnaUpper:U]
1 6 830 601 29 33 [vipnaUpper:T]
1 6 796 601 32 33 [vipnaUpper:S]
1 6 763 601 31 33 [vipnaUpper:R]
1 6 723 601 38 33 [vipnaUpper:Q]
1 6 690 601 31 33 [vipnaUpper:P]
2 6 655 601 33 33 [vipnaUpper:O]
3 6 622 601 31 33 [vipnaUpper:N]
2 2 991 636 26 24 [arial-small:G]
3 2 970 636 19 24 [arial-small:F]
3 2 947 636 21 24 [arial-small:E]
3 2 921 636 24 24 [arial-small:D]
2 2 895 636 24 24 [arial-small:C]
3 2 869 636 24 24 [arial-small:B]
1 2 830 636 37 31 [arial-small:@]
0 1 817 636 11 25 [arial-small:/]
1 1 804 636 11 32 [arial-small:)]
2 1 792 636 10 32 [arial-small:(]
2 2 765 636 25 25 [arial-small:&]
2 1 731 636 32 26 [arial-small:%]
1 0 709 636 20 29 [arial-small:$]
0 1 686 636 21 25 [arial-small:#]
0 6 656 636 28 33 [vipnaUpper:Z]
0 2 989 671 26 24 [arial-small:X]
0 2 961 671 26 24 [arial-small:V]
3 2 936 671 23 24 [arial-small:U]
1 2 911 671 23 24 [arial-small:T]
1 2 885 671 24 24 [arial-small:S]
3 2 858 671 25 24 [arial-small:R]
3 2 834 671 22 24 [arial-small:P]
2 2 805 671 27 24 [arial-small:O]
3 2 780 671 23 24 [arial-small:N]
3 2 750 671 28 24 [arial-small:M]
3 2 728 671 20 24 [arial-small:L]
3 2 701 671 25 24 [arial-small:K]
1 2 681 671 18 24 [arial-small:J]
0 8 987 697 30 18 [arial-small:w]
0 8 964 697 21 18 [arial-small:v]
3 8 943 697 19 18 [arial-small:u]
1 8 921 697 20 18 [arial-small:s]
3 8 906 697 13 18 [arial-small:r]
3 2 885 697 19 24 [arial-small:k]
3 2 864 697 19 24 [arial-small:h]
0 2 848 697 14 24 [arial-small:f]
2 2 825 697 21 24 [arial-small:d]
3 2 803 697 20 24 [arial-small:b]
0 2 778 697 23 24 [arial-small:Z]
0 2 750 697 26 24 [arial-small:Y]
0 2 711 697 37 24 [arial-small:W]
0 0 962 723 24 25 [banana]
0 0 936 723 24 24 [wheelsSmall]
0 0 921 723 13 12 [wormTail]
0 0 895 723 24 22 [wormHead]
0 8 874 723 19 18 [arial-small:z]
0 8 851 723 21 25 [arial-small:y]
0 8 828 723 21 18 [arial-small:x]
1 1 815 723 11 25 [arial-small:t]
2 8 793 723 20 25 [arial-small:q]
3 8 771 723 20 25 [arial-small:p]
1 8 748 723 21 25 [arial-small:g]
1 2 783 750 14 31 [arial-small:}]
0 0 881 783 32 33 [cherrySmall]
0 0 783 783 96 58 [worm]
0 0 783 843 96 74 [wheels]
3 1 776 750 5 32 [arial-small:|]
1 2 760 750 14 31 [arial-small:{]
-2 2 748 750 10 31 [arial-small:j]
1 2 736 723 10 31 [arial-small:]]
0 1 723 723 11 25 [arial-small:\]
3 2 711 723 10 31 [arial-small:[]
2 2 681 697 28 27 [arial-small:Q]
3 2 656 671 23 24 [arial-small:H]
-1 6 622 636 32 33 [vipnaUpper:Y]
2 6 583 601 37 33 [vipnaUpper:M]
3 4 565 566 16 38 [vipnaUpper:)]
1 4 547 566 16 38 [vipnaUpper:(]
1 6 533 531 12 34 [vipnaUpper:!]
-4 5 522 531 9 28 [menuWhite:j]
0 5 499 505 21 23 [menuWhite:b]
0 4 489 505 8 26 [menuWhite:]]
0 4 459 483 28 24 [menuWhite:Y]
0 4 428 483 29 24 [menuWhite:X]
1 4 388 483 38 24 [menuWhite:W]
0 4 355 483 31 24 [menuWhite:V]
1 4 323 483 30 24 [menuWhite:Q]
0 0 1 1 320 480 [loading]
0 0 1 483 240 314 [cherry]
